ISO 8601 Time,Battery Voltage (V),GPS Fix,# of Satellites,HDOP,Lat (deg),Lon (deg),System Cal,Gyro Cal,Accel Cal,Mag Cal,Ax (m/s/s),Ay (m/s/s),Az (m/s/s),Mx (mG),My (mG),Mz (mG),Roll (deg),Pitch (deg),Yaw (deg),State
2022-04-27T13:11:31.351,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.7,-9.69,-13.75,-19.562,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:31.651,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.71,-9.7,-13.062,34.5,-170.125,-3.062,226.875,2,
2022-04-27T13:11:32.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.71,-9.7,-13.75,33.25,-170.125,-3.062,226.875,2,
2022-04-27T13:11:32.291,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.69,-9.73,-13.75,-19.562,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:32.595,,1,7,12,28.122,-80.575,3,3,3,3,-0.57,1.7,-9.7,-13.75,-19.188,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:32.901,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.69,-9.69,-13.375,-18.75,33.25,-170.125,-3.062,226.875,2
2022-04-27T13:11:33.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.7,-9.75,-13.375,35.25,-170.125,-3.062,226.875,2,
2022-04-27T13:11:33.307,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.69,-9.7,-14.562,-20.25,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:33.652,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.71,-9.68,-13.75,-20.25,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:34.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.71,-9.69,-14.188,-20.688,33.25,-170.125,-3.062,226.875,2
2022-04-27T13:11:34.305,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.69,-9.54,-14.188,33.688,-170.125,-3.062,226.875,2,
2022-04-27T13:11:34.617,,1,7,12,28.122,-80.575,3,3,3,3,-0.57,1.69,-9.73,-13.375,-19.562,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:35.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.71,-9.66,-12.25,-19.562,34.875,-170.125,-3.062,226.875,2
2022-04-27T13:11:35.307,,1,7,12,28.122,-80.575,3,3,3,3,-0.5,1.7,-9.69,-13.75,-18.75,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:35.613,,1,7,12,28.122,-80.575,3,3,3,3,-0.46,1.69,-9.65,-13.375,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:36.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.7,-9.83,-13.75,-18.75,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:36.359,,1,7,12,28.122,-80.575,3,3,3,3,-0.48,1.7,-9.72,-13.062,-19.188,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:36.663,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.7,-9.71,-13.375,33.688,-170.125,-3.062,226.875,2,
2022-04-27T13:11:36.968,,1,7,12,28.122,-80.575,3,3,3,3,-0.44,1.69,-9.74,-13.75,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:37.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.42,1.69,-9.64,-13.062,33.25,-170.125,-3.062,226.875,2,
2022-04-27T13:11:37.304,,1,7,12,28.122,-80.575,3,3,3,3,-0.6,1.66,-9.65,-14.875,-19.188,33.562,-170.125,-3.062,226.875,2
2022-04-27T13:11:37.613,,1,7,12,28.122,-80.575,3,3,3,3,-0.76,1.69,-9.58,-13.75,33.688,-170.125,-3.062,226.875,2,
2022-04-27T13:11:38.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.39,1.73,-9.82,-13.375,-19.188,35.25,-170.125,-3.062,226.875,2
2022-04-27T13:11:38.291,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.7,-9.71,-13.75,-19.562,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:38.650,,1,7,12,28.122,-80.575,3,3,3,3,-0.64,1.69,-9.65,-13.75,-19.188,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:39.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.47,1.69,-9.64,-14.188,-19.562,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:39.312,,1,7,12,28.122,-80.575,3,3,3,3,-0.42,1.69,-9.58,-13.75,-19.188,34.875,-170.125,-3.062,226.875,2
2022-04-27T13:11:39.623,,1,7,12,28.122,-80.575,3,3,3,3,-0.72,1.7,-9.97,-13.062,-20.25,32.75,-170.125,-3.062,226.875,2
2022-04-27T13:11:40.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.4,1.69,-9.65,-14.188,-19.56,-170.125,-3.062,226.875,2,
2022-04-27T13:11:40.431,,1,7,12,28.122,-80.575,3,3,3,3,-0.41,1.7,-9.69,-13.062,-19.188,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:40.735,,1,7,12,28.122,-80.575,3,3,3,3,-0.71,1.69,-9.94,-13.062,-19.562,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:41.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.61,1.75,-9.69,-13.75,33.688,-170.125,-3.062,226.875,2,
2022-04-27T13:11:41.321,,1,7,12,28.122,-80.575,3,3,3,3,-0.6,1.69,-9.7,-12.688,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:41.629,,1,7,12,28.122,-80.575,3,3,3,3,-0.6,1.66,-9.65,-13.375,33.688,-170.125,-3.062,226.875,2,
2022-04-27T13:11:42.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.71,-10.01,-14.188,32.75,-170.125,-3.062,226.875,2,
2022-04-27T13:11:42.307,,1,7,12,28.122,-80.575,3,3,3,3,-0.45,1.71,-9.79,-13.75,33.25,-170.125,-3.062,226.875,2,
2022-04-27T13:11:42.619,,1,7,12,28.122,-80.575,3,3,3,3,-0.67,1.7,-9.73,-13.062,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:43.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.74,1.68,-9.79,-13.375,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:43.311,,1,7,12,28.122,-80.575,3,3,3,3,-0.74,1.67,-9.48,-13.375,-20.688,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:43.672,,1,7,12,28.122,-80.575,3,3,3,3,-0.78,1.67,-9.98,-13.75,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:43.971,,1,7,12,28.122,-80.575,3,3,3,3,-0.62,1.69,-9.75,-13.375,-19.562,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:43.1273,,1,7,12,28.122,-80.575,3,3,3,3,-0.4,1.71,-9.31,-13.062,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:43.1564,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.68,-9.73,-12.688,-19.56,-170.125,-3.062,226.875,2,
2022-04-27T13:11:43.1873,,1,7,12,28.122,-80.575,3,3,3,3,-0.64,1.7,-9.63,-13.062,-19.562,32.75,-170.125,-3.062,226.875,2
2022-04-27T13:11:43.2182,,1,7,12,28.122,-80.575,3,3,3,3,-0.47,1.69,-9.71,-13.062,34.5,-170.125,-3.062,226.875,2,
2022-04-27T13:11:43.2487,,1,7,12,28.122,-80.575,3,3,3,3,-0.42,1.69,-9.54,-14.562,33.25,-170.125,-3.062,226.875,2,
2022-04-27T13:11:43.2785,,1,7,12,28.122,-80.575,3,3,3,3,-0.41,1.71,-9.87,-13.75,-19.562,32.875,-170.125,-3.062,226.875,2
2022-04-27T13:11:46.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.68,-9.69,-13.75,-19.188,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:46.301,,1,7,12,28.122,-80.575,3,3,3,3,-0.49,1.69,-9.67,-13.75,33.688,-170.125,-3.062,226.875,2,
2022-04-27T13:11:46.595,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.75,-9.79,-14.188,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:47.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.71,1.68,-9.71,-13.75,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:47.300,,1,7,12,28.122,-80.575,3,3,3,3,-0.47,1.69,-9.56,-13.375,-19.562,33.25,-170.125,-3.062,226.875,2
2022-04-27T13:11:47.601,,1,7,12,28.122,-80.575,3,3,3,3,-0.23,1.7,-9.67,-13.062,33.688,-170.125,-3.062,226.875,2,
2022-04-27T13:11:47.922,,1,7,12,28.122,-80.575,3,3,3,3,-0.68,1.73,-9.32,-13.75,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:48.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.66,1.67,-9.69,-13.062,32.875,-170.125,-3.062,226.875,2,
2022-04-27T13:11:48.369,,1,7,12,28.122,-80.575,3,3,3,3,-0.36,1.7,-9.72,-13.75,-19.56,-170.125,-3.062,226.875,2,
2022-04-27T13:11:49.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.38,1.71,-9.77,-13.75,34.062,-170.125,-3.062,226.875,2,
2022-04-27T13:11:49.298,,1,7,12,28.122,-80.575,3,3,3,3,-0.63,1.71,-9.52,-13.375,-20.25,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:49.601,,1,7,12,28.122,-80.575,3,3,3,3,-0.65,1.72,-9.45,-13.375,34.062,-170.125,-3.062,226.875,2,
2022-04-27T13:11:49.916,,1,7,12,28.122,-80.575,3,3,3,3,-0.73,1.72,-9.37,-13.375,-19.562,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:49.1338,,1,7,12,28.122,-80.575,3,3,3,3,-0.49,1.7,-9.7,-13.375,33.688,-170.125,-3.062,226.875,2,
2022-04-27T13:11:49.1646,,1,7,12,28.122,-80.575,3,3,3,3,-0.39,1.69,-9.71,-13.75,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:49.1988,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.71,-9.71,-13.75,34.062,-170.125,-3.062,226.875,2,
2022-04-27T13:11:51.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.69,-9.68,-13.375,-19.188,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:51.295,,1,7,12,28.122,-80.575,3,3,3,3,-0.5,1.69,-9.69,-13.75,33.25,-170.125,-3.062,226.875,2,
2022-04-27T13:11:51.592,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.69,-9.71,-13.375,-19.562,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:51.890,,1,7,12,28.122,-80.575,3,3,3,3,-0.6,1.69,-9.76,-13.375,-20.25,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:51.1182,,1,7,12,28.122,-80.575,3,3,3,3,-0.48,1.68,-9.7,-13.062,-19.562,33.25,-170.125,-3.062,226.875,2
2022-04-27T13:11:51.1477,,1,7,12,28.122,-80.575,3,3,3,3,-0.57,1.7,-9.68,-14.188,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:53.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.43,1.7,-9.64,-14.562,-19.56,-170.125,-3.062,226.875,2,
2022-04-27T13:11:53.350,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.67,-9.68,-13.375,-19.188,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:53.646,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.68,-9.66,-14.562,32.5,-170.125,-3.062,226.875,2,
2022-04-27T13:11:53.937,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.69,-9.71,-14.188,-20.25,-170.125,-3.062,226.875,2,
2022-04-27T13:11:54.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.69,-9.7,-14.188,34.062,-170.125,-3.062,226.875,2,
2022-04-27T13:11:54.303,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.68,-9.68,-14.562,-19.188,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:54.595,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.68,-9.68,-13.375,-20.25,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:54.896,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.68,-9.7,-13.75,-19.188,34.062,-170.125,-3.062,226.875,2
2022-04-27T13:11:54.1183,,1,7,12,28.122,-80.575,3,3,3,3,-0.63,1.69,-8.85,-13.75,-19.188,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:54.1523,,1,7,12,28.122,-80.575,3,3,3,3,-0.44,1.69,-9.8,-13.75,-19.188,34.5,-170.125,-3.062,226.875,2
2022-04-27T13:11:56.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.43,1.67,-9.86,-13.375,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:56.301,,1,7,12,28.122,-80.575,3,3,3,3,-0.89,1.69,-9.76,-13.75,-19.562,33.688,-170.125,-3.062,226.875,2
2022-04-27T13:11:56.597,,1,7,12,28.122,-80.575,3,3,3,3,-0.49,1.68,-9.53,-13.062,-19.188,33.25,-170.125,-3.062,226.812,2
2022-04-27T13:11:57.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.72,1.71,-10.27,-12.25,-19.562,34.5,-170.125,-3.062,226.812,2
2022-04-27T13:11:57.288,,1,7,12,28.122,-80.575,3,3,3,3,-0.62,1.67,-9.49,-14.188,-19.562,34.5,-170.125,-3.062,226.812,2
2022-04-27T13:11:57.582,,1,7,12,28.122,-80.575,3,3,3,3,-0.24,1.68,-9.8,-13.75,32.875,-170.125,-3.062,226.812,2,
2022-04-27T13:11:57.881,,1,7,12,28.122,-80.575,3,3,3,3,-0.29,1.7,-9.7,-13.75,-19.56,-170.125,-3.062,226.812,2,
2022-04-27T13:11:58.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.22,1.7,-9.89,-13.062,-19.188,33.25,-170.125,-3.062,226.812,2
2022-04-27T13:11:58.287,,1,7,12,28.122,-80.575,3,3,3,3,-0.19,1.7,-9.88,-14.188,-19.562,33.688,-170.125,-3.062,226.812,2
2022-04-27T13:11:58.583,,1,7,12,28.122,-80.575,3,3,3,3,-0.71,1.68,-9.66,-13.375,-19.188,34.062,-170.125,-3.062,226.812,2
2022-04-27T13:11:59.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.8,1.75,-9.8,-13.75,34.062,-170.125,-3.062,226.812,2,
2022-04-27T13:11:59.305,,1,7,12,28.122,-80.575,3,3,3,3,-0.51,1.69,-9.6,-13.375,-19.562,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:11:59.726,,1,7,12,28.122,-80.575,3,3,3,3,-0.58,1.69,-9.72,-13.75,-19.562,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:00.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.68,-9.68,-13.375,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:00.355,,1,7,12,28.122,-80.575,3,3,3,3,-0.58,1.7,-9.72,-13.75,-19.562,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:00.653,,1,7,12,28.122,-80.575,3,3,3,3,-0.64,1.68,-9.64,-14.188,-19.562,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:01.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.59,1.68,-9.81,-13.75,-19.56,-170.125,-3.125,226.812,2,
2022-04-27T13:12:01.305,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.69,-9.7,-13.375,33.688,-170.125,-3.125,226.812,2,
2022-04-27T13:12:01.599,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.68,-9.69,-14.562,-18.75,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:01.895,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.7,-9.69,-13.375,-19.562,34.5,-170.125,-3.125,226.812,2
2022-04-27T13:12:01.1205,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.67,-9.69,-13.375,-19.188,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:01.1516,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.7,-9.7,-13.375,-19.188,32.5,-170.125,-3.125,226.812,2
2022-04-27T13:12:01.1877,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.68,-9.69,-13.75,-19.188,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:01.2195,,1,7,12,28.122,-80.575,3,3,3,3,-0.51,1.68,-9.66,-13.062,-19.188,34.5,-170.125,-3.125,226.812,2
2022-04-27T13:12:03.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.67,-9.48,-13.062,-19.188,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:03.309,,1,7,12,28.122,-80.575,3,3,3,3,-0.51,1.68,-9.66,-14.562,34.5,-170.125,-3.125,226.812,2,
2022-04-27T13:12:03.615,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.69,-9.7,-13.375,-19.562,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:03.929,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.71,-9.72,-13.062,-19.562,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:03.1230,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.69,-9.7,-12.688,34.062,-170.125,-3.125,226.812,2,
2022-04-27T13:12:05.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.69,-9.71,-13.75,34.5,-170.125,-3.125,226.812,2,
2022-04-27T13:12:05.379,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.68,-9.7,-13.062,-19.562,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:05.693,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.7,-9.7,-14.188,-19.562,34.5,-170.125,-3.125,226.812,2
2022-04-27T13:12:06.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.68,-9.7,-13.375,-19.56,-170.125,-3.125,226.812,2,
2022-04-27T13:12:06.315,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.67,-9.69,-13.062,32.875,-170.125,-3.125,226.812,2,
2022-04-27T13:12:06.610,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.67,-9.67,-13.75,33.688,-170.125,-3.125,226.812,2,
2022-04-27T13:12:07.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.51,1.7,-9.7,-13.375,-18.75,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:07.302,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.67,-9.7,-13.062,-19.562,34.5,-170.125,-3.125,226.812,2
2022-04-27T13:12:07.615,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.7,-9.7,-13.75,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:07.978,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.68,-9.68,-13.375,33.688,-170.125,-3.125,226.812,2,
2022-04-27T13:12:08.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.68,-9.72,-13.375,-19.562,35.375,-170.125,-3.125,226.812,2
2022-04-27T13:12:08.317,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.69,-9.69,-12.688,-19.562,34.5,-170.125,-3.125,226.812,2
2022-04-27T13:12:08.626,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.68,-9.69,-13.375,-20.25,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:08.1049,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.69,-9.66,-13.375,33.25,-170.125,-3.125,226.812,2,
2022-04-27T13:12:08.1359,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.68,-9.72,-13.375,-19.188,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:10.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.69,-9.71,-13.75,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:10.351,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.7,-9.71,-13.375,-19.188,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:10.645,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.69,-9.68,-13.062,-19.562,32.875,-170.125,-3.125,226.812,2
2022-04-27T13:12:10.945,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.68,-9.67,-13.062,-18.75,35.375,-170.125,-3.125,226.812,2
2022-04-27T13:12:10.1250,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.68,-9.7,-13.375,33.688,-170.125,-3.125,226.812,2,
2022-04-27T13:12:10.1548,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.68,-9.66,-13.75,-19.562,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:10.1846,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.68,-9.68,-14.188,-19.562,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:12.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.49,1.67,-9.7,-13.375,-19.562,32.875,-170.125,-3.125,226.812,2
2022-04-27T13:12:12.302,,1,7,12,28.122,-80.575,3,3,3,3,-0.59,1.69,-9.7,-14.562,-19.562,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:12.647,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.69,-9.68,-14.562,-19.188,34.562,-170.125,-3.125,226.812,2
2022-04-27T13:12:13.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.37,1.7,-9.66,-13.75,-20.688,35.375,-170.125,-3.125,226.812,2
2022-04-27T13:12:13.317,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.68,-9.67,-13.375,32.875,-170.125,-3.125,226.812,2,
2022-04-27T13:12:13.614,,1,7,12,28.122,-80.575,3,3,3,3,-0.62,1.7,-9.69,-13.75,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:14.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.57,1.7,-9.68,-13.75,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:14.314,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.69,-9.73,-13.062,34.062,-170.125,-3.125,226.812,2,
2022-04-27T13:12:14.618,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.68,-9.7,-13.062,-19.188,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:14.920,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.67,-9.69,-13.375,33.25,-170.125,-3.125,226.812,2,
2022-04-27T13:12:14.1278,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.7,-9.68,-13.062,-19.188,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:14.1581,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.69,-9.7,-13.375,-18.75,34.562,-170.125,-3.125,226.812,2
2022-04-27T13:12:14.1891,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.7,-9.72,-13.75,-19.562,34.062,-170.125,-3.125,226.812,2
2022-04-27T13:12:14.2209,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.69,-9.65,-13.75,-19.562,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:14.2520,,1,7,12,28.122,-80.575,3,3,3,3,-0.46,1.69,-9.74,-13.062,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:14.2833,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.7,-9.69,-13.062,33.688,-170.125,-3.125,226.812,2,
2022-04-27T13:12:17.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.67,-9.7,-13.375,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:17.310,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.68,-9.69,-14.562,-19.56,-170.125,-3.125,226.812,2,
2022-04-27T13:12:17.671,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.7,-9.7,-13.75,33.688,-170.125,-3.125,226.812,2,
2022-04-27T13:12:17.972,,1,7,12,28.122,-80.575,3,3,3,3,-0.5,1.69,-9.68,-13.375,34.562,-170.125,-3.125,226.812,2,
2022-04-27T13:12:18.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.69,-9.72,-13.375,-19.562,34.562,-170.125,-3.125,226.812,2
2022-04-27T13:12:18.304,,1,7,12,28.122,-80.575,3,3,3,3,-0.58,1.67,-9.69,-13.375,-18.75,33.688,-170.125,-3.125,226.812,2
2022-04-27T13:12:19.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.69,-9.7,-14.188,-19.188,34.562,-170.125,-3.125,226.812,2
2022-04-27T13:12:19.296,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.68,-9.67,-13.75,-18.75,32.5,-170.125,-3.125,226.812,2
2022-04-27T13:12:19.597,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.69,-9.67,-13.75,-19.562,33.75,-170.125,-3.125,226.812,2
2022-04-27T13:12:20.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.51,1.69,-9.66,-13.75,-20.25,33.75,-170.125,-3.125,226.812,2
2022-04-27T13:12:20.300,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.67,-9.69,-13.375,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:20.615,,1,7,12,28.122,-80.575,3,3,3,3,-0.55,1.68,-9.67,-13.375,-19.562,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:21.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.51,1.68,-10.29,-13.75,-18.75,33.75,-170.125,-3.125,226.812,2
2022-04-27T13:12:21.296,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.68,-9.67,-13.062,33.688,-170.125,-3.125,226.812,2,
2022-04-27T13:12:21.595,,1,7,12,28.122,-80.575,3,3,3,3,-0.56,1.69,-9.66,-13.75,33.75,-170.125,-3.125,226.812,2,
2022-04-27T13:12:21.892,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.69,-9.67,-13.375,-20.688,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:22.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.69,-9.71,-12.688,34.062,-170.125,-3.125,226.812,2,
2022-04-27T13:12:22.365,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.69,-9.68,-13.75,-19.562,34.562,-170.125,-3.125,226.812,2
2022-04-27T13:12:22.683,,1,7,12,28.122,-80.575,3,3,3,3,-0.54,1.69,-10.03,-14.188,33.25,-170.125,-3.125,226.812,2,
2022-04-27T13:12:22.1003,,1,7,12,28.122,-80.575,3,3,3,3,-0.53,1.69,-9.68,-14.562,-19.188,34.562,-170.125,-3.125,226.812,2
2022-04-27T13:12:23.000,,1,7,12,28.122,-80.575,3,3,3,3,-0.48,1.65,-9.7,-12.688,-19.188,33.25,-170.125,-3.125,226.812,2
2022-04-27T13:12:23.313,,1,7,12,28.122,-80.575,3,3,3,3,-0.52,1.68,-9.65,-13.75,33.75,-170.125,-3.125,226.75,2,
